Source Sentence,Reference Translation,Model Translation,BLEU Score,METEOR Score
there are a lot of members of the european parliament who very often take part in the votes but always without fail make explanations of vote,ha muitos deputados que com muita frequencia participam nas votacoes mas que frequentemente tambem entregam declaracoes de voto,nao ha anos atras a presidencia belga nao e o parlamento nao e o conselho nao se trata de uma questao de que nao se trata de uma questao,0.008517399705356638,0.07853403141361257
finally i wish to congratulate the rapporteur on his truly exceptional report,por ultimo quero felicitar o relator pelo seu relatorio verdadeiramente excepcional,por ultimo senhor deputado gostaria de agradecer a relatora a favor do relatorio sobre a questao da seguranca,0.025281168697394947,0.21842355175688508
members of parliament must be able to see clearly what eu money has achieved or can achieve,os membros do parlamento tem de poder ver com clareza o que foi ou pode ser obtido com o dinheiro da ue,os estadosmembros nao tem de ser o conselho nao pode ser um pouco mais dificil e que a ue,0.030924908990479866,0.2908986175115207
it also considers countries that are still on the dac list to be developing countries despite the fact that they have long since ceased to be ones,ele tambem considera paises que ainda constam da chamada lista do cad como paises em desenvolvimento apesar de ha muito terem deixado de o ser,tambem tambem estamos a falar de uma forma de que os paises baixos sao os estadosmembros que se encontram em causa a situacao de uma forma de que os estadosmembros,0.009772992164303737,0.13725490196078433
i personally oppose the building of new atomic power plants,pessoalmente sou contra a producao de mais energia nuclear,congratulome com a sua atencao para a sua atencao para a sua politica,0.01553712569276035,0.05319148936170213
i also voted against amendment no calling for no debate on this document,tambem votei contra a alteracao em que se solicitava que nao se debatesse este documento,por escrito votei favoravelmente a alteracao nao foi apresentada pelo relatorio,0.03295402268196149,0.21618150684931506
secondly there is a lack of courage to admit mistakes to appreciate that international financial crises would be manageable that action could be taken to prevent them and that they could be averted if those involved in the formulation of external trade policy were to recognise that economic and social policy need to be coordinated,em segundo lugar falta a coragem para reconhecer erros para compreender que e possivel gerir crises financeiras internacionais que estas poderiam ser prevenidas e poderiam ser evitadas se tambem na politica economica externa houvesse a percepcao que e necessario coordenar a politica economica e social,em segundo lugar temos de assegurar que os paises em desenvolvimento sao as nossas politicas e os estadosmembros que nao se pode ser um dos paises que nao se pode ser um dos seus proprios os seus esforcos para que os estadosmembros possam ser tomadas,0.028006570816358187,0.17527942143326755
partly because of the lack of response from the united states on afghanistan the union has a particularly important role to play and we must be ready to play it,em parte devido a reserva dos estados unidos no que respeita ao afeganistao a uniao europeia esta a desempenhar um papel particularmente importante papel que devemos estar prontos a desempenhar,no entanto que a europa nao pode ser mais facil para que os paises da uniao europeia tem de ser um bom compromisso,0.01767046494249928,0.16368322072856448
however if you look at the amendments that have been tabled on thursday for instance to the dimitrakopoulosleinen report you will see that there are over amendments which are tabled by individuals supposedly in the name of their political group but this may well not be the case,porem se considerarem as alteracoes apresentadas na quinta por exemplo ao relatorio dimitrakopoulosleinen poderao verificar que existem cerca de alteracoes que foram apresentadas por deputados individualmente e presumese em nome do seu grupo politico mas pode muito bem nao ser o caso,contudo se o relatorio do deputado van velzen e nao se nao se trata de uma proposta de directiva relativa a aplicacao do artigo o que se refere a alteracao que se refere a alteracao do que se refere a uma serie de alteracoes que,0.027347130611442165,0.1888322294511849
we cannot and should not pay lip service to highflown ideas such as growth employment research social solidarity and enlargement and at the same time not provide the funds to achieve them,nao podemos e nao devemos apregoar em alto e som ideias como o crescimento o emprego a investigacao e a solidariedade social e simultaneamente nao providenciar fundos para as passar a pratica,nao podemos esquecer que nao e possivel a seguranca alimentar e a seguranca alimentar e a seguranca alimentar nao se trata de uma questao de uma politica de defesa dos direitos humanos,0.021940664052520913,0.23249999999999998
the violence of recent days and weeks has thrown into sharp relief some enormous gaps in what is needed to alleviate the populations suffering in particular amongst the people of gaza,a violencia dos ultimos dias e das ultimas semanas deixou bem patentes enormes lacunas naquilo que e necessario fazer para aliviar o sofrimento da populacao em especial dos cidadaos de gaza,os ultimos anos e que os problemas de trabalho sao as pessoas que se encontram em causa de que os seus filhos sao os seus direitos humanos e os seus filhos sao os seus eleitores,0.008312565735249721,0.12738853503184713
if some members arrive late because they have to make another detour they should not be penalised if they cannot take part in the voting,se alguns deputados chegarem atrasados porque tem de fazer outro desvio nao devem ser penalizados por nao poderem participar na votacao,se se trata de um assunto que nao se trata de uma forma de que nao se trata de uma forma de que os seus proprios os seus eleitores nao sao os seus eleitores,0.0077426364109627836,0.0896860986547085
also both mr barroso and commissioner hahn have acknowledged the vital importance of the contribution of cohesion policy towards achieving this strategy,de igual modo tanto o presidente barroso como o comissario hahn reconheceram a importancia vital da contribuicao da politica de coesao para a consecucao desta estrategia,tambem o senhor deputado schulz e a comissao europeia e a nossa politica externa e a sua politica de vizinhanca,0.018970461697070763,0.14645669291338584
european agriculture is currently experiencing one of the most critical times in its history our dealings with the agricultural sector are not without repercussion and ultimately not only farmers will be affected but europe itself because in the end the farmers and people of europe look to us to europe to the institutions as the entity that must meet their demands,acontece que a agricultura europeia esta a atravessar uma das fases mais delicadas da sua historia evitemos cometer um crime perfeito relativamente ao sector agricola cujas consequencias recairao nao tanto sobre os agricultores mas sobre a europa pois ao fim e ao cabo os agricultores e os povos europeus tem os olhos postos em nos na europa nas instituicoes enquanto instancia que deve encontrar resposta para as suas necessidades,a europa tem de ser um papel importante para a europa e a europa que nao se trata de uma politica de defesa mas tambem nao se trata de uma solucao que se pode ser um dos estados unidos que nao se pode ser um,0.008252063309010963,0.1051051051051051
this is about the free market and the principles of the free market would trickle away in the face of more stringent regulations on company relocations,o que esta em causa e o mercado livre e os principios do mercado livre perderseiam se as regras relativas as deslocalizacoes das empresas fossem mais restritivas,e um facto de que a uniao europeia tem de ser mais eficaz e que a ue tem de ser mais eficaz a nivel local,0.009889993302059617,0.07462686567164178
i am deeply indebted to my colleague mr rovsing for the attention that he has given to this issue,fico em grande divida para com o meu colega senhor deputado rovsing pela atencao que dedicou a este assunto,estou muito satisfeito com o senhor deputado schulz que o senhor deputado jarzembowski e a sua resposta a este respeito,0.03665882729601239,0.29971150763970505
our task as legislators is not to limit the legal nature of the regulation on the basis of speculation or market projections but rather to ensure legal certainty and to lay the foundations for a common legal language in the field of commerce,a nossa missao enquanto legisladores nao e limitar a natureza juridica do regulamento com base em especulacao ou projeccoes de mercado mas antes garantir seguranca juridica e lancar as bases para uma linguagem juridica comum no dominio do comercio,a comissao nao pode aceitar as alteracoes climaticas e os problemas que sao os problemas que sao os problemas que sao os custos de trabalho que se trata de uma maior flexibilidade e que a legislacao nao pode ser aplicada,0.007771324020744102,0.10230179028132992
we will eventually pay the price,mais tarde ou mais cedo sofreremos as consequencias de tudo isto,temos de ser mais de que os custos,0.022702294218557836,0.09345794392523364
we need to turn things back the right way up but not on the basis of illusions of state control and not with the idea that the state must take a regulatory role and intervene directly in business,necessitamos de repor as coisas no seu lugar certo mas nao com base em ilusoes de controlo estatal nem na ideia de que o estado deve assumir um papel regulador e intervir directamente na actividade empresarial,nao podemos esquecer que a questao nao pode ser resolvida a nivel de que os estadosmembros nao podem ser tomadas medidas que se encontram em condicoes de ser mais eficaz e que nao se trata de uma maior transparencia,0.013722599955986394,0.11019283746556471
mr president it is with emotion that we receive and share the solidarity with the victims of the terrorist attacks of march expressed by the council the commission and particularly by you mr president pat cox,senhor presidente e com emocao que recebemos e partilhamos a solidariedade para com as vitimas dos atentados terroristas de de marco manifestada pelo conselho pela comissao e especialmente por si senhor presidente pat cox,senhor presidente e que a senhora comissaria e a sua presidencia e a sua presidencia e a sua presidencia e a sua presidencia em exercicio do conselho de ministros,0.03547860064729091,0.18970149253731344
the outcome of a liberal strictly marketconforming policy is by definition not free from value judgement,os resultados de uma politica liberal estritamente conforme as leis do mercado nao sao por definicao destituidos de normas,a questao da politica de lisboa nao pode ser um problema que nao e um dos estadosmembros,0.013458287311995505,0.10638297872340426
all of that is very complicated,isto e tudo muito complicado,isto e que isso,0.13232169883599026,0.38265306122448983
my thanks to those who work with me more intensively on some of the specific dossiers in which we are engaged,muito obrigado a todos que trabalham comigo mais intensamente em alguns dos dossiers especificos em que estamos envolvidos,o meu grupo gostaria de referir que os pontos de vista a este respeito a todos os aspectos que sao muito importantes,0.02310128340501537,0.2021739130434783
the whole business has been dragging on since with one scandalous decision after another,tudo isso ja se vem a arrastar desde com uma decisao escandalosa a seguir a outra,o seu governo foi um dos seus eleitores que se encontram em causa a situacao de um pais,0.01284618972676772,0.0617283950617284
thirdly are more decisive measures to reduce unemployment permanently not the most tried and tested means of guaranteeing price stability,terceiro a adopcao de medidas mais firmes com vista a diminuicao duradoura do desemprego nao sera o meio mais comprovado de garantir a estabilidade dos precos,em segundo lugar a proteccao dos consumidores e a proteccao dos consumidores e a sua utilizacao de milhoes de euros para os custos de trabalho,0.01139175383006207,0.15444015444015444
a moment ago someone mentioned that some progress had been made on issues relating to the common foreign and security policy,foi referido ha momentos que tinhamos realizado alguns progressos em materia de politica externa e de seguranca comum,uma vez que se refere a questao da politica de seguranca e de seguranca e de uma politica de defesa,0.05667859235210572,0.1648351648351648
this is one of the fisheries agreements signed by the european union with around fifteen countries of africa and countries bordering the indian ocean,tratase de um dos acordos de pesca concluidos pela uniao europeia dos quais quinze sao realizados com paises africanos ou com paises do oceano indico,e um exemplo de uma situacao de crise economica e oriental e a russia que se encontra em causa a uniao europeia,0.020156454068620593,0.15060728744939272
even if it is not possible to intervene on a purely legal level there may be other options for calling attention to the need to increase the provision of dialysis facilities during holiday periods in the member states,ainda que nao seja possivel uma intervencao no plano puramente juridico talvez haja outras possibilidades de chamar a atencao para a necessidade de aumentar a actividade das unidades de dialise nos estadosmembros durante os periodos de ferias,nao podemos esquecer que a situacao actual nao se pode ser um dos estadosmembros que se encontram em vigor em que os estadosmembros possam ser tomadas medidas de que os estadosmembros sejam aplicadas,0.007831759463393047,0.0819672131147541
the commission can claim several successes in this area,a comissao pode gabarse de ter tido varios exitos nesta materia,a comissao tem de ser um pouco mais importante,0.044939163285563015,0.23662551440329216
instead the amounts for security and defence policy that serve the militarisation of the eu do not belong to the common budget although the council would propose this especially now during the french presidency,em contrapartida as verbas destinadas as politicas de seguranca e de defesa que fomentam a militarizacao da ue nao estao incluidas no orcamento comum embora o conselho o desejasse propor principalmente agora enquanto decorre esta presidencia francesa,em segundo lugar as alteracoes climaticas e nao so a comissao europeia nao se trata de uma proposta de directiva relativa a uma politica de seguranca comum que nao se encontra em causa a sua propria uniao europeia,0.015413846636068528,0.14824797843665768
i think that mr juncker gave as transparent a report as mr bonde has always hoped for as transparent as possible,penso que o presidente juncker fez um relatorio tao transparente como o que senhor deputado bonde sempre esperou um relatorio tao transparente quanto possivel,penso que o senhor deputado schulz e a minha pergunta que foi a senhora deputada haug e a comissao nao pode ser um pouco mais,0.051283703648473455,0.2375306969260733
it is now up to the governments whether or not we will be able to put an end to the overpollution of the river raba and other european rivers in a similar situation,agora cabe aos governos decidir se seremos ou nao capazes de acabar com a poluicao do rio raba e de outros rios europeus que se encontram na mesma situacao,e evidente que os paises baixos nao sao os seus paises que se encontram em causa a sua vontade de ser um dos seus proprios interesses,0.03960116830438123,0.21994773519163766
these are set out in regulation no of the european parliament and of the council regarding public access to european parliament council and commission documents,estas estao estabelecidas no regulamento no do parlamento europeu e do conselho relativo ao acesso publico aos documentos do parlamento europeu conselho e comissao,e preciso que os estadosmembros devem ser tomadas medidas de comunicacao social e da comissao europeia que o conselho europeu e a comissao,0.02108677579832412,0.10460251046025104
it follows that the presence of spanish vessels in the waters around the azores outside the nauticalmile limit does not justify any emergency measures of the kind suggested by mr casaca as these ships are complying with the rules on access,daqui se infere que a presenca de embarcacoes de pesca espanholas nas aguas dos acores fora do limite das milhas maritimas nao justifica que sejam tomadas quaisquer medidas de emergencia do tipo sugerido pelo senhor deputado casaca dado que tais embarcacoes se encontram dentro das normas de acesso,isto significa que os estadosmembros que se encontram em causa a que os estadosmembros estao a ser tomadas em consideracao as condicoes de que os custos de trabalho nao sao os seus filhos ou nao sao os seus filhos e os seus filhos,0.012067303708200776,0.1337894736842105
sustainable development should be based on new technologies so funding for scientific research should be improved since we lag behind the united states and japan in this sphere,o desenvolvimento sustentavel deve assentar em novas tecnologias pelo que o financiamento destinado a investigacao cientifica deve ser melhorado ja que nesta esfera estamos atrasados em relacao aos estados unidos e ao japao,a estrategia de lisboa deve ser um instrumento de cooperacao para a uniao europeia e a sua responsabilidade e a sua responsabilidade em que os seus cidadaos possam ser mais de que os seus proprios os seus cidadaos,0.014098910172549634,0.13432835820895522
that is the second important point,esse e o segundo ponto importante,e o facto de o problema,0.08633400213704504,0.16666666666666666
and what attempts will the commission make to get china vietnam iran and even the united states to add their names to the signatories,que iniciativas serao lancadas pela comissao de molde a que a china o vietname o irao e mesmo os estados unidos da america se associem ao grupo de paises signatarios,e a comissao que o conselho e a sua propria propria uniao europeia tem de ser mais longe de que a situacao actual e a russia,0.019188144621297375,0.15202702702702703
the new regulation could obviously impose additional statistical reporting obligations on some transport businesses,o novo regulamento representara evidentemente novas obrigacoes para algumas transportadoras em materia de comunicacao de dados estatisticos,a proposta de directiva relativa a proteccao dos consumidores e os consumidores nao sao os custos de trabalho,0.01284618972676772,0.08771929824561404
there is only one problem here,so ha um problema,ha um problema que esta questao,0.20205155046766235,0.701058201058201
people complain about the multiannual guidance programme and say it is not working,as pessoas reclamam acerca do programa de orientacao plurianual queixandose de que nao funciona,os senhores deputados nao sao os seus problemas e que a sua maioria dos estadosmembros,0.015718877363021206,0.10638297872340424
the draft amending budget under discussion is a routine matter connected with this which we should adopt in accordance with mrs gills proposal,o projecto de alteracao orcamental em discussao constitui uma questao de rotina relacionada com este aspecto o qual devemos adoptar de acordo com a proposta da senhora deputada gill,o relatorio do relatorio contem uma proposta de alteracao que se trata de uma proposta de resolucao que foi apresentada por um lado e a sua resposta,0.019385653438608267,0.18473307291666663
it is absolutely disgraceful that you are doing this but i have hope and faith that in westminster the mother of parliaments for once will do her job and the british people will get a referendum,e absolutamente lamentavel que procedam desta forma contudo tenho esperanca e fe que westminster mae de todos os parlamentos faca por uma vez o seu trabalho e que os britanicos venham a ter a possibilidade de fazer um referendo,e tambem que a senhora comissaria e a sua intervencao e nao estou a falar de que os deputados do parlamento europeu e os seus colegas que se encontram em causa a sua responsabilidade,0.015305770724352803,0.16883116883116883
there is not escaping the fact that the postal sector must enjoy the benefits of liberalization and that must be done by concerted action,e forcoso constatar que o sector postal ira receber a sua uncao de liberalismo mas isso deve processarse de forma concertada,nao se trata de uma maior importancia de uma politica de seguranca e de seguranca e de seguranca alimentar que se pode ser o caso de,0.010864991539917157,0.11627906976744184
this being so i agree with mr fourcans comments,assim associome a reflexao do senhor deputado fourcans,por isso senhor deputado schulz e que me parece que me parece que a comissao,0.030934588294313718,0.2937420178799489
mr president thank you for your understanding,senhor presidente obrigado pela sua compreensao,senhor presidente gostaria de agradecer a sua resposta,0.06500593260343691,0.41218637992831536
it would certainly be laudable if new delhi were to combine its efforts with ours in the european union to help myanmar to awake from its current nightmare,seria certamente louvavel que nova deli conjugasse os seus esforcos com os nossos na uniao europeia para ajudar myanmar a acordar do pesadelo em que esta mergulhado,seria necessario que a uniao europeia deve ser mais eficaz e que os paises baixos sao os seus proprios paises em que os seus eleitores,0.029104578447718722,0.27761194029850744
the first is the need for a new vision of the neighbourhood policy,o primeiro e a necessidade de uma nova visao para a politica de vizinhanca,a questao da nossa politica e a seguranca comum,0.03460149305061944,0.14814814814814814
years ago we as irish people began our journey from the edge to the heart of europe,ha anos nos cidadaos irlandeses iniciamos a nossa viagem da periferia para o coracao da europa,ha anos atras de que a europa tem de ser mais longe do que o mundo de africa,0.02872495348091206,0.22962962962962963
so it is important that more pressure is brought to bear to prioritise this issue at all levels,e pois importante que se exerca uma maior pressao no sentido de dar prioridade a esta questao a todos os niveis,e importante que o nosso objectivo e que nao podemos fazer uma solucao para a sua actividade,0.024174556449723533,0.12135922330097089
of course i would like to confirm to the representative of the group of the greenseuropean free alliance that i agree with many of the suggestions that you made in your speech,naturalmente desejo confirmar a representante do grupo dos verdesale que partilho muitos dos aspectos que evidenciou na sua intervencao,gostaria de dizer que o senhor deputado schulz e a minha intervencao de que a comissao tem de ser um pouco mais tarde do que se refere a questao da presidencia,0.009020544569112136,0.12376237623762375
this is a time for european unity in order to demand an end to the occupation in order to support the authority of the united nations over the state of israel as well which incidentally owes its very existence to the united nations,e a hora da unidade europeia para exigir o fim da ocupacao para apoiar a autoridade das nacoes unidas tambem sobre o estado de israel a quem este de resto deve a sua propria existencia,e um facto que a europa esta a ser um pais que a europa tem de ser um pais que a uniao europeia tem de ser um pouco mais de que a sua lingua e a sua intervencao e a sua intervencao,0.01608898659758611,0.16357160148009822
they made usd billion available to their airlines straight away and offered another usd billion in indirect aid to help them over other crises should they arise,o governo norteamericano disponibilizou de imediato um montante de mil milhoes de dolares para apoiar as suas companhias de aviacao tendo oferecido um montante adicional de mil milhoes de dolares em ajuda indirecta para as auxiliar a superar outras eventuais crises caso se verificassem,os estadosmembros devem ser aplicadas para os estadosmembros que estao a ser mais longe de que os seus filhos sao os seus esforcos para que os seus proprios os estadosmembros devem ser aplicadas,0.005724182265855351,0.05827505827505827
it is thus conceivable for a member to make a speech in parliament which he cannot be prosecuted for,imaginemos um deputado que pronuncia um discurso no parlamento ele nao pode ser sujeito a qualquer incriminacao por esse motivo,e por isso que nao e um parlamento que a comissao nao pode ser um dos seus proprios,0.06296221772093169,0.3476119216859958
we need to introduce new measures for the assessment of these funds and more socioeconomic parameters good practices greater visibility and of course better monitoring of the principle of additionality,ha que introduzir novos elementos na avaliacao destes fundos mais parametros socioeconomicos boas praticas visibilidade e obviamente uma maior observancia do principio da adicionalidade,temos de assegurar que as medidas de controlo orcamental e necessario que os consumidores sao os seus esforcos para melhorar a proteccao dos consumidores e a sua utilizacao e a sua aplicacao,0.006938247178254633,0.06048387096774193
the chinese authorities expressed interest in the approval by the commission of the imports of heattreated poultry meat from jilin province,as autoridades chinesas manifestaram interesse na aprovacao pela comissao das importacoes de produtos a base de carne de aves de capoeira tratados termicamente provenientes da provincia de jilin,os estadosmembros que foram tomadas em dezembro de a comissao europeia que se encontram em condicoes de que a sua morte a morte,0.009424388965893711,0.07272727272727271
two years ago we were already sounding warnings to the effect that the wto would mean less democratic control by parliaments and citizens,ja ha dois anos lancamos o nosso alerta a omc significa menos controlo democratico por parte do parlamento e dos cidadaos,ha anos que nos ultimos anos atras a presidencia espanhola e a comissao nao pode ser um dos seus problemas e que os estadosmembros,0.011833064662823948,0.14084507042253522
this house should congratulate the actions of the coalition armed forces in particular of the united states and the united kingdom who have been instrumental in bringing about the downfall of that ghastly regime,este parlamento deveria saudar as accoes das forcas armadas da coligacao sobretudo as dos estados unidos e do reino unido que contribuiram de modo crucial para o derrube daquele odioso regime,esta a presidencia espanhola a favor de um governo de governo de israel e de uma forma de que os paises baixos e os seus filhos e os seus filhos,0.00794865356248514,0.06472491909385113
as a result this is the first regulation that both the commission and parliament have had to address that makes it urgently necessary that we look at the transposal of the law in force in europe,consequentemente este e o primeiro regulamento que a comissao e o parlamento tem de apreciar que torna urgentemente necessario examinar a transposicao da legislacao em vigor na europa,e uma questao importante que o conselho e a comissao europeia que se trata de uma questao que se encontra em causa a que a sua vontade de morte e a sua morte,0.021243241299173293,0.17543859649122806
the europe for citizens programme ensures the continuity of the civic participation programme established for the period to,o programa europa para os cidadaos assegura a continuidade do programa de participacao civica estabelecido para o periodo de a,a uniao europeia tem de ser um papel de uma forma de cooperacao entre os grupos politicos,0.01363570966200078,0.10152284263959391
daytoday practice and i include my own country in this indicates that there are still plenty of loopholes that definitions are unclear that prohibitions are sometimes ignored and that commercial considerations all too often take precedence over respect for human rights,a pratica quotidiana revela e incluo aqui tambem o meu pais que existem ainda muitos subterfugios que as definicoes sao pouco claras que as proibicoes sao por vezes ignoradas e que os interesses comerciais se sobrepoem com demasiada frequencia ao respeito dos direitos humanos,o meu apoio a sua resposta e a necessidade de uma maior responsabilidade de expressao que se trata de uma maior responsabilidade de todos os cidadaos europeus que tem de ser tomadas medidas que se encontram em condicoes de que os consumidores sao os seus,0.015749252146908223,0.1557317141732726
the court has spoken clearly on the subject,o tribunal falou em termos muito claros sobre o assunto,o debate de hoje nao foi dito,0.02151810250197126,0.05154639175257732
his publications are testimony to an academic profile that is undoubtedly on a level with the tasks he has to carry out and his experience in the monetary field must cast aside any doubts about his abilities,as suas publicacoes testemunham um perfil academico sem duvida a altura das tarefas que tera de cumprir e a sua experiencia no campo monetario tem de dissipar qualquer duvidas no que diz respeito as suas capacidades,os meus colegas que se trata de uma questao de uma politica de seguranca e que nao se trata de uma questao que se pode ser um dos que se trata de uma forma de que a sua propria parte seja a sua responsabilidade,0.012892052267059946,0.17269021739130436
i also welcome the proposal for the political pillar of asem to encourage political dialogue in several areas including between china and taiwan,saudo tambem a proposta no sentido de o pilar politico da asem promover o dialogo politico em varias areas nomeadamente entre a china e taiwan,congratulome com a comissao europeia que a uniao europeia e os seus esforcos para a sua accao e a sua vontade de uma nova constituicao,0.010713701843513142,0.10000000000000002
the vote on these three topics will take place at the end of todays sitting,a votacao destes tres temas tera lugar hoje no final dos debates,a votacao final de hoje foi dito que se trata de um assunto,0.039073802494525016,0.2608471074380165
i hope that we can count on the support of the house on the commissions proposal on this matter,faco votos por que a proposta da comissao nesta materia possa merecer o apoio do parlamento,espero que a comissao esta a ser feito com base no relatorio do senhor deputado boge,0.030934588294313718,0.125
the alternative is to enable patients to obtain sound information validated by the competent european authorities on medicines for a small number of diseases,por outro permitir aos pacientes obter informacoes adequadas validadas pelas autoridades europeias competentes sobre medicamentos para o tratamento de um pequeno numero de doencas,a proteccao dos consumidores e a proteccao dos consumidores e a utilizacao de dados que se encontram em vigor em vigor do artigo o que se refere a utilizacao dos custos da energia,0.0067177027389942,0.04016064257028112
his wife was allowed to leave,a sua esposa foi autorizada a sair,a senhora deputada tem de ser um pouco mais,0.023980296761827107,0.06944444444444445
in the resolution we also highlight the need should the tunisian people so request to provide the necessary financial aid both to complete the reforms already introduced and to satisfy the economic and social needs of the people of tunisia,na resolucao salientamos tambem a necessidade se o povo tunisino o solicitar de fornecer o apoio financeiro necessario tanto para levar a cabo as reformas ja empreendidas como para satisfazer as necessidades economicas e sociais da populacao da tunisia,no entanto a nossa resolucao sobre a situacao dos paises terceiros e os paises que estao a ser tomadas medidas de proteccao dos consumidores e os seus cidadaos e os seus esforcos para que os estadosmembros possam ser tomadas em consideracao,0.007048793693474341,0.11479591836734694
from this point of view i regret the fact that our parliament has not been able in conjunction with the council of going further in defining the size of the market and that we allowed on this issue too a key point in negotiation and which provided balance in the text to be left to our experts and for the next stage of the regulatory process,deste ponto de vista lamento que o nosso parlamento nao tenha sido capaz juntamente com o conselho de ir mais longe na definicao da dimensao do mercado e que tenhamos mais uma vez deixado um ponto essencial da negociacao e do equilibrio do texto aos nossos especialistas e a fase seguinte do processo de regulamentacao,por isso nao posso dizer que a comissao esta a ser um pouco mais importante que o parlamento europeu tem de ser um pouco mais importante que se trata de uma questao de que a sua propria assembleia nao pode ser um dos estadosmembros,0.01100711864684663,0.12987012987012986
in the case of the milk fund too the fund itself is much more important than even how much money it will ultimately contain,tambem no caso do fundo destinado ao sector do leite a existencia do fundo e mais importante do que os meios monetarios de que dispora,no que diz respeito a uma maior parte dos estadosmembros que nao sao os seus proprios os seus esforcos para que os estadosmembros possam ser aplicadas,0.019320990745681776,0.11952191235059761
mr president i wish to thank mr hegyi for his very ambitious report and for the very good and fruitful cooperation,senhor presidente gostaria de agradecer ao senhor deputado hegyi pelo seu ambicioso relatorio e pela excelente e frutifera colaboracao,senhor presidente gostaria de agradecer a relatora e a senhora deputada haug e a comissao nao se trata de uma questao de uma questao de que a nossa politica,0.13102495978815187,0.23979591836734693
are we getting enough environment for the money,a qualidade ambiental que temos corresponde ao que pagamos,temos de ser mais eficazes para os consumidores,0.024512401940754224,0.05617977528089887
mexico now ranks among the states in which democratic changeovers of power will become the norm,com isso o mexico incluise entre aqueles paises nos quais uma mudanca democratica do poder se torna normal,a crise economica e a populacao dos estados unidos que se encontram em causa,0.010733825545492848,0.05681818181818182
i think that with this european model we are on the right track including where the social dimension of the internal market is concerned,penso que com este modelo europeu estamos no caminho certo inclusivamente no que diz respeito a dimensao social do mercado interno,penso que a nossa politica de vizinhanca e uma politica de desenvolvimento rural que se encontra em causa,0.022995847353375582,0.15247584541062803
we wish you great success here and trust that you will be able to coordinate your work well with american policy,desejamoslhe muito sucesso nesta questao e estamos confiantes de que coordenara o seu trabalho de forma eficaz com a politica norteamericana,sabemos que a uniao europeia e a sua responsabilidade e a sua responsabilidade e a sua resposta,0.011964548845960276,0.07281553398058252
the aim is to make sure that those who are currently persecuting the demonstrators will not be able to go on holiday to turkey romania or bulgaria,o objectivo e fazer com que aqueles que perseguem os manifestantes nao possam ir de ferias para a turquia romenia ou bulgaria,a nossa vontade de que os cidadaos europeus nao pode ser um pais que nao se encontram em causa a populacao dos paises baixos,0.012384901282810543,0.13513513513513514
i should like to pass on a message from the council it cannot be present tomorrow afternoon for the statements on the conclusions of the g summit,gostaria de vos transmitir uma mensagem do conselho nao pode estar presente amanha a tarde para as declaracoes sobre as conclusoes da cimeira do g,gostaria de dizer que o parlamento europeu tem de ser um pouco mais do que o parlamento europeu e o seu relatorio,0.01773993179792993,0.060728744939271245
furthermore we also have a major problem in the fight against abuse and discrimination against immigrants many of whom work in european families,alem disso existe um grande problema no combate a exploracao e a discriminacao dos imigrantes que trabalham maioritariamente para familias europeias,alem disso temos de ser mais de uma politica de defesa dos direitos humanos e de uma forma de violencia,0.023036898984827893,0.15101674641148324
the president has our support when she asks the european council to i quote introduce balanced rules on company mergers within the european union and says that there should be a ban on any mergers that do not comply with binding european legislation on prior notification and consultation of workers that before such mergers can take place a serious assessment of their social impact is carried out and when she points out that unregulated mergers based merely on dominant capitalist concerns have a devastating effect on the union s social cohesion,a presidente tem o nosso apoio quando pede ao conselho europeu para e cito regulamentar de maneira equilibrada as fusoes de empresas no seio da uniao que sejam interditas as que nao respeitem uma legislacao europeia vinculativa em materia de informacao previa e consulta dos trabalhadores que estas fusoes sejam precedidas por uma avaliacao rigorosa do seu impacto social e quando constata que as fusoes selvagens operadas unicamente em virtude de um poder capitalista dominante tem um efeito devastador sobre a coesao socialda uniao,o conselho e a comissao europeia que a uniao europeia e a sua presidencia e a sua presidencia nao tem de ser mais longe do que se refere a necessidade de uma solucao para a qual se refere a necessidade de uma solucao para a,0.0036351573464035347,0.12484394506866418
it is simply outrageous that people cannot get to know their own past,e simplesmente inadmissivel o facto de as pessoas nao terem a possibilidade de conhecer o seu proprio passado,e verdade que nao se trata de uma forma de que nao se pode ser feito,0.015351737301993506,0.11235955056179774
we also need to protect farmers especially those from the new member states who still do not enjoy the same support as farmers from the other member states,devemos igualmente proteger os agricultores sobretudo os dos novos estadosmembros que ainda nao usufruem do mesmo apoio que as agricultores nos outros estadosmembros,tambem temos de assegurar que os estadosmembros devem ser tomadas medidas de que os estadosmembros devem ser aplicadas em materia de seguranca dos estadosmembros,0.01287150253861497,0.15151515151515152
this house does indeed want to be kept informed of the committees reports and recommendations,esta assembleia deseja sim ser informada das recomendacoes e dos relatorios emitidos pelo comite,esta assembleia nao e a comissao nao e a sua responsabilidade em materia de seguranca,0.030934588294313718,0.18124507486209612
mr president madam vicepresident ladies and gentlemen first i should like to thank the rapporteur,senhor presidente senhora vicepresidente caros colegas minhas senhoras e meus senhores em primeiro lugar quero agradecer vivamente ao relator,senhor presidente senhora comissaria senhoras e senhores deputados gostaria de agradecer a relatora,0.06629517109428051,0.34494232475598935
