Source Sentence,Reference Translation,Model Translation,BLEU Score,METEOR Score
the problem of tobacco is like the problem of drifting gill nets,com o tabaco passase o mesmo que com a redes de emalhar de deriva,o problema do tabaco e o problema da pesca,0.018107569251105026,0.11111111111111112
europe could help in this by making resources and expertise available to the legal system in cameroon,a europa poderia ajudar nesse sentido ao disponibilizar meios e pericia ao aparelho juridico dos camaroes,a europa poderia ajudar a fazelo atraves de recursos e conhecimentos operativos disponiveis no sistema juridico,0.16943571815930883,0.3194444444444444
today the poles and lithuanians are with us and people talk as if belarus were on the moon,hoje os polacos e os lituanos estao connosco e as pessoas falam da bielorussia como se esta fosse na lua,hoje os polacos e os carrefours estao a falar e de pessoas falam como se a bielorrussia se fosse a bielorrussia,0.23418123261847468,0.5377625760088447
gliders are grounded because perfectly safe winches no longer meet new specifications,os planadores ficam em terra porque tractoresguincho perfeitamente seguros nao cumprem as novas especificacoes,sao descabidas pois perfeitamente seguro de seguranca,0.012151662434083676,0.14097744360902253
i would like to conclude with one more remark which applies generally to public consultations with the european commission on various themes,gostaria de concluir com mais uma observacao que se aplica na generalidade as consultas publicas lancadas pela comissao europeia sobre varios temas,gostaria de terminar com uma observacao mais uma vez que se aplica geralmente a consulta publica com a comissao europeia sobre diversos pontos,0.09429254736980934,0.5938914027149322
while agreeing the surveillance network means obligations on member states the council has agreed unanimously only a more general flexible framework for information exchange and coordination of efforts,concordando embora que a rede de vigilancia implica obrigacoes por parte dos estadosmembros o conselho apenas acordou unanimemente na necessidade de uma estrutura mais ampla e flexivel para a troca de informacoes e a coordenacao de esforcos,embora subscrevamos a rede de vigilancia significa obrigacoes de estadosmembros unanimes em pe de unanimidade apenas um quadro mais flexivel de intercambio de informacao e coordenacao dos esforcos,0.08703553435325409,0.23545706371191139
i am not in favour of a strong commission but of a strong parliamentary system of government which means that the european parliament should have more influence and the commission less,nao sou favoravel a um reforco da comissao mas sim a um reforco do parlamentarismo que confira mais poderes ao parlamento europeu e menos a comissao,nao sou a favor de uma comissao forte mas de um sistema forte de governo que significa que o parlamento europeu deveria ter mais influencia e a comissao menos,0.029298071683548414,0.403216419647707
people who idolise the market should note from this that neither fish nor people gain anything from their hypotheses,aqueles que idolatram o mercado podem assim comprovar que nem os peixes nem as pessoas beneficiam com os seus postulados,quem o senhor deputado buowman deve indicar este mercado nem taopouco de peixe nem as pessoas acham que poderiam ser produzidos na sua tentativa,0.04840461225938483,0.3442861519607844
on behalf of the guengl group mr president madam vicepresident quite honestly i am not particularly convinced by the commission communication on the policy strategy for,em nome do grupo guengl senhor presidente senhora vicepresidente com toda a sinceridade nao fiquei particularmente convencida com a comunicacao da comissao sobre o plano estrategico para,em nome do grupo guengl senhor presidente senhora vicepresidente nao estou muito satisfeito por me dizer que a comunicacao da comissao sobre a estrategia de politica de politica de defesa,0.39091968657214926,0.5771377060439561
they should read what is in the agreement,deviam ler o que esta no acordo,devem ler o que e que e que o acordo,0.1122444464861146,0.273972602739726
it is not enough for the minister for foreign affairs of the presidency or mr solana or mr patten to meet colin powell or whoever happens to be the us secretary of state at the time,nao basta o ministro dos negocios estrangeiros da presidencia ou o sr solana ou o sr patten encontraremse com colin powell ou com quem quer ocupe o cargo de secretario de estado dos eua,nao basta o suficiente para o ministro dos negocios estrangeiros da presidencia ou javier solana ou senhor javier chris patten ou que se vier a permitirnos javier blair ou que se vier a nos unidos,0.25423603452181476,0.3531443466927338
europe must be strong and open to the world,a europa tem de ser forte e aberta ao mundo,a europa tem de ser forte e aberta a este mundo,0.6989307622784944,0.8745874587458746
i would also like to remind you of an invitation to the opening of an exhibition about the history of the european parliament and european integration,gostaria igualmente de vos recordar o convite para a inauguracao de uma exposicao sobre a historia do parlamento europeu e a integracao europeia,gostaria tambem de vos recordar tambem a convite a uma manifestacao de troca de estudos sobre a historia do parlamento europeu e a integracao europeia,0.45022125383821326,0.7418050234142188
why should the eu intervene in fields which are now looked after with great dedication by the member states themselves,por que razao e que a ue deveria interferir em sectores que os estadosmembros ja defendem com grande empenho,por que motivo deveria a intervir em dominios que se tem agora a intervir em dominios que os proprios estadosmembros agem de grande empenhamento,0.02975858216526934,0.3815384615384615
these people are our neighbours,estes povos sao nossos vizinhos,estas pessoas sao os nossos vizinhos,0.09554427922043669,0.5010893246187365
as the eu we should support the arab countries in the peaceful pursuit of reforms,enquanto uniao europeia deveriamos apoiar os paises arabes na realizacao pacifica de reformas,como a ue deve apoiar os paises arabes na busca de reformas na busca de reformas,0.26332019392396333,0.5056007365352156
it is therefore extremely important to limit the scope and legal procedures and clearly delineate the legal procedures of this process precisely in order to avoid delays being contrived and the possibility of reentry,pareceme por isso extremamente importante restringir o campo e os procedimentos juridicos fixar limites muito precisos esses procedimentos a fim de evitar na verdade atrasos e a possibilidade de novas entradas,e por isso muito importante limitar o ambito e procedimentos juridicos e claramente que os procedimentos juridicos de este processo de procedimento precisamente para evitar atrasos e a possibilidade de evitar atrasos de atraso e a possibilidade de serem desnecessarias e a possibilidade de serem,0.13397303185455886,0.42485901539399484
female employment in fisheries both direct and indirect is very important because if women in coastal areas did not stand by fishermen these areas would be much poorer and much more sparsely inhabited because needs are met by people not just legislative texts,o emprego feminino nas pescas tanto directo como indirecto e muito importante porque se as mulheres das zonas costeiras nao ficassem junto dos seus homens estas zonas estariam muito mais pobres e muito menos habitadas pois as necessidades sao satisfeitas por pessoas nao apenas por textos legislativos,o emprego das pescas tanto em materia de emprego quer indirectos e indirectos muito importante porque se as mulheres nas zonas costeiras nao fossem repartidos mais pobres e sofreram mais pobres do que as pessoas nao passam textos de natureza legislativa,0.18368220907222435,0.45408620689655155
it also creates protection for software and databases,e tambem assegurada a proteccao dos programas informaticos e das bases de dados,tambem cria proteccao a proteccao e a bases de dados,0.10584219674167342,0.45074722802506817
in your letter you finally acknowledge that you will examine this law and its compatibility including with eu law in general i wanted to hear you say that you would refer to the charter of fundamental rights,na sua carta a senhora comissaria reconhece finalmente que ira analisar a referida lei e a sua compatibilidade inclusive com o direito comunitario em geral mas gostaria de a ter ouvido dizer que iria analisala a luz da carta dos direitos fundamentais,na sua carta de v exa se declara que tenciona analisar este direito e a sua compatibilidade entre a legislacao e a sua compatibilidade entre a legislacao europeia gostaria de ouvir dizer que v exa aludiu a carta dos direitos fundamentais,0.16927394235211773,0.4574054715083138
three days ago at the european university institute in florence i gave a lecture the jean monnet lecture which focused precisely on my conception of law in the european union,ha tres dias no instituto universitario europeu de florenca fiz uma conferencia a conferencia jean monnet onde expus precisamente a minha concepcao do direito na uniao europeia,ha tres dias a european european i assinalou a first step towards a european managementplan que se centra em particular na minha concepcao de direito na uniao europeia,0.1447953615777742,0.4151291512915129
i have voted in favour of the motion for a resolution tabled by the christian democrats that form the group of the european peoples party and european democrats,votei a favor da proposta de resolucao do grupo do partido popular europeu e dos democratas europeus,votei a favor da proposta de resolucao apresentada pela deputada crista e dos democratas cristaos que se trata do grupo do partido popular europeu e dos democratas europeus,0.5219276037182894,0.9384618325718328
i believe that particular reference should be amended to more accurately make that reflection,considero que essa referencia especifica deveria ser alterada para se conferir maior exactidao a esse reflexo,penso que a referencia deve ser alterada de forma mais rigorosa que se segue,0.03446151880350207,0.2698663853727145
there does of course need to be transparent and strict regulations for such therapeutic practices and medical research both in order to minimise the risks and to ensure that ethical principles are followed,evidentemente que essas praticas terapeuticas e respectiva investigacao medica tem de ser enquadradas por uma regulamentacao transparente e apertada que vise quer minimizar os riscos quer garantir que os principios eticos sao cumpridos,e evidente que e necessario que seja transparente e rigoroso regulamentacao por regras tendentes a pratica como praticas terapeutica quer a investigacao quer no sentido de minimizar os riscos e assegurar que os principios eticos sejam assumidos,0.12119751909909665,0.4961077844311378
i wish to say that the fine gael meps in the ppede group support the general thrust of the report on the european council meeting but do not accept that parliament should consider that it is possible to meet the concerns that have been expressed by the irish people in order to secure a solution acceptable to all before the european elections as this is a matter for the irish people to consider at their discretion and timing,os deputados do fine gael do grupo ppede apoiam o sentido geral do relatorio sobre a reuniao do conselho europeu mas nao aceitam que o parlamento considere que e possivel dar resposta as preocupacoes expressas pelo povo irlandes a fim de garantir uma solucao aceitavel para todos antes das eleicoes europeias uma vez que cabe ao povo irlandes decidir sobre esta materia de acordo com a sua vontade e com o seu proprio calendario,quero dizer que os eurodeputados do grupo do partido trabalhista do ppe no grupo ppede apoia o tom geral do relatorio sobre o relatorio do conselho europeu mas nao aceitam que o parlamento europeu seja capaz de responder a preocupacoes que tem sido possivel para,0.14721006901438166,0.27703016867990565
as far as mobile workers such as truck drivers are concerned as the house may know the prospects of progress are much slower and much less evident,relativamente aos trabalhadores moveis como os condutores de camioes e tal como a assembleia o sabera talvez as perspectivas de progresso sao muito mais morosas e menos evidentes,no que respeita aos trabalhadores moveis como os condutores de automoveis estao preocupados como a assembleia pode saber a possibilidade de se registem progressos muito mais exigentes e muito menos ainda mais evidente,0.23966219681055514,0.5156923450494748
the service is independent and is also independent of the government and the investigation is being monitored by the helsinki foundation for human rights,esse organismo e independente tambem do governo e a investigacao esta a ser monitorizada pela fundacao de helsinquia para os direitos humanos,o servico e independente e tambem independente do governo e a investigacao e a investigacao esta a ser acompanhada por uma avaliacao da fundacao de direitos humanos,0.3215000448278979,0.6327901234567902
that is why i would like to see a specific roadmap with exact deliverables for each event and an exact date on which we have to conclude it,e por isso que a ue gostaria que se aprovasse um roteiro especifico com metas concretas para cada evento e uma data exacta para elas serem alcancadas,dai que gostaria de ver um roteiro especifico com parametros concretos para cada acontecimento e impossivel chegar a acordo sobre a qual chegamos a acordo,0.11761250402138558,0.30914179104477607
the report merely serves the profit interests of europes nuclear industry,o relatorio apenas serve os interesses de lucro da industria nuclear europeia,o relatorio apenas serve os interesses do sector da industria nuclear,0.5366551979187751,0.7521527129370266
the recent financial crisis has highlighted that there are three key problems in the industry lack of competition overreliance on external ratings in the regulatory framework and no liability for ratings by cras,a recente crise financeira realcou que existem tres problemas fundamentais nesta industria falta de concorrencia excesso de confianca nas notacoes externas no quadro regulamentar e ausencia de responsabilidade pelas notacoes das anc,a recente crise financeira realcou a existencia de tres problemas essenciais na industria falta de concorrencia a concorrencia excessiva em materia de notacoes externas no quadro regulador e nao a responsabilidade pela reprovacao pelas anc,0.26784884804296605,0.573171199754369
the first is that we should give more importance to alternative penalties to prison,o primeiro e que se de um lugar mais importante as penas de substituicao relativamente as de prisao,a primeira e que devemos atribuir mais importancia a fixacao das sancoes alternativas a prisao,0.027215738798954708,0.178319209039548
mr president i will speak very briefly,senhor presidente serei muito breve,senhor presidente vou falar muito brevemente,0.09554427922043669,0.5010893246187365
indeed there is already evidence that this is the case,de facto ja ha provas de que e este o caso,alias ha que ver que esta e a situacao,0.025271148634948993,0.13888888888888887
this may as far as i am concerned eventually lead to the cutting off of funding,do meu ponto de vista isso podera em ultima instancia implicar a suspensao do financiamento do projecto,isto pode acontecer que se tenha em causa a reducao dos financiamentos,0.01335356899385369,0.12121212121212123
ministers and meps who are the loudest and firmest in complaining about the lack of reliability of the figures of others are also the ones who do not want you to mix in their business and infringe on their autonomy and their way of dealing with statistics,os ministros e os deputados do parlamento europeu que mais vociferam contra a falta de fiabilidade dos dados estatisticos dos outros sao tambem aqueles que nao querem que nos imiscuamos nas suas actividades violando a sua autonomia nem na forma como lidam com as estatisticas,ministros dos ministros dos ministros dos deputados que ouvem o mais e o mais e o da ausencia de fiabilidade das estatisticas dos outros sao tambem as que nao querem misturar o que querem misturar com eles que nao querem misturar o seu papel e,0.09889191626443732,0.3506944444444444
the european countries have varying collection rates,as taxas de recolha dos paises europeus diferem entre si,os paises europeus tem de dispor de uma forma de as suas taxas,0.04131551591106297,0.3611650485436893
in any event this issue is discussed regularly by the union depending on requirements during various contacts with the countries in the region,em todo o caso esta questao e discutida regularmente pela uniao consoante as necessidades no decurso de diversos contactos com os paises da regiao,em todo o caso esta questao esta a ser discutido regularmente pela uniao em determinadas tarefas em que se fala em certos paises em que os paises em regiao,0.22419056820298167,0.4411848072562358
the left in europe remain wedded to the old ways of inflexible labour markets high nonwage labour costs and other barriers to growth,a esquerda europeia mantemse colada aos velhos mercados de trabalho inflexiveis elevados custos do trabalho para alem dos custos salariais e outras barreiras ao crescimento,a esquerda na europa continuam a ser a longo prazo aos antigos mercados de trabalho flexiveis de elevada qualidade de trabalho dos custos de trabalho e outros de outros para o crescimento,0.04856267242628736,0.2871000864677907
as i said in my introductory remarks the commission is examining various options,tal como disse nas minhas observacoes ao inicio a comissao esta a analisar varias opcoes,como referi na minha intervencao introdutoria a comissao esta a analisar diversos pontos,0.25950561931628224,0.5262880067567567
we were allocated a quota that was less than our national production so we have the extraordinary sight of british farmers using milk as fertiliser or pouring it away down the drain and then having to reimport milk from the netherlands france or other parts of the european union to get up to the level of demand,foinos atribuida uma quota que era inferior a nossa producao nacional e como tal presenciamos situacoes extraordinarias como a dos agricultores britanicos que utilizam o leite como fertilizante ou que o despejam pelo cano abaixo e depois tem de reimportar leite da holanda franca e outras partes da uniao europeia para dar resposta ao nivel de procura,fomos afectados uma quota que foi inferior ao que estavamos a producao de producao de transformacao do reino unido verificamos que podemos assistir a um pequeno numero de agricultores britanicos utilizando os fertilizantes ou a reciclar a agua depois a desaparecer depois de a torneira,0.02607070127762792,0.2567291176441386
we are responsible for the whole of that area,somos responsaveis por toda essa area,estamos a responsabilidade de que dispomos de uma area de que dispomos,0.017033186037639283,0.07575757575757576
it is india that is abusing the antidumping rules it is india that is using social and environmental dumping,e a india que esta a violar as regras anti e a india que esta a praticar o social e ambiental,e a india que e a india que compete a aplicar as regras de litigio e a india que esta a usar da discriminacao social,0.3214110553053944,0.647767393561786
in addition we should develop cooperation on drugs terrorism migration good governance and conflict prevention at least with the maghreb countries,alem disso deveriamos desenvolver a cooperacao pelo menos com os paises do magrebe nos dominios da droga do terrorismo das migracoes da boa governacao e da prevencao de conflitos,alem disso devemos desenvolver a cooperacao sobre a droga no terrorismo de forma a governacao positiva e a prevencao de conflitos com os paises do magrebe,0.22769256385674402,0.5090441777433646
when progress that is not properly controlled acquires its own dynamic it generates fear and disarray,e por isso que a liberdade de expressao tem de interpelarnos sobre os problemas com que se deparara a imprensa de opiniao,quando se se bem que for nao for assegurada a independencia do pais a propria capacidade dinamica do seu proprio receio,0.01231729829490958,0.091324200913242
that i believe is why we must not forget while demanding the immediate release of the hostages that iraqs women too have to be set free,por essa razao nao podemos esquecer ao mesmo tempo que exigimos a imediata libertacao dos refens que importa tambem libertar as mulheres iraquianas,penso que e por isso que nao devemos esquecer enquanto exigimos que exigimos libertacao imediata libertacao dos sequestrados,0.0589821253676246,0.3058984910836763
what do we have now,o que temos agora,o que temos agora,1.0,0.9921875
what reply can you give on this subject,o que tem a dizer sobre isto,o que pode responder a este assunto,0.07730551756939454,0.3650793650793651
therefore they have to be properly informed about the risks posed by the cloning of animals,por conseguinte temos de estar devidamente informados sobre os riscos que a clonagem representa para os animais,por conseguinte tem de ser devidamente informados sobre os riscos suscitados pelo recurso pelos animais,0.2636932645412712,0.4563492063492062
agreement with morocco human rights in morocco and western sahara,acordo com marrocos direitos do homem em marrocos e sara ocidental,acordo com marrocos marrocos marrocos e ocidental e ocidental,0.12507277759788113,0.39480452674897115
it is based on respect for people with different ideas and focuses on ways to work together,baseiase no respeito pelas pessoas com ideias diferentes e concentra a sua atencao sobre formas de cooperacao,anima a respeito pelas pessoas com ideias diferentes e centra em formas de trabalhar em conjunto,0.3974824393085049,0.5837278106508876
they do not want to alter their policies in order to prevent their consequences on the european union particularly on the weaker economies and to avoid worsening the social situation hence the importance of us insisting on the replacement of the lisbon strategy with a european strategy for solidarity and sustainable development,nao querem alterar as politicas para prevenir as suas consequencias na uniao europeia particularmente nas economias mais frageis para evitar agravamentos da situacao social dai a importancia de insistirmos na substituicao da dita estrategia de lisboa por uma estrategia europeia para a solidariedade e o desenvolvimento sustentavel,nao pretendem alterar as suas politicas para evitar as suas consequencias em prol da uniao europeia sobretudo nas economias emergentes e evitar a agravamento das condicoes sociais e evitar a oportunidade de se agravar a situacao de lisboa com a estrutura de lisboa com a,0.04453275971603922,0.3922293312652481
all in all this cooperation has ensured that we here in the european union have lived in peace for sixty years,em suma esta cooperacao zelou por que durante sessenta anos tenhamos podido viver em paz na uniao europeia,todos nos nesta cooperacao todos concordamos que nos encontramos na uniao europeia ha cinquenta anos na paz,0.06634194882937297,0.2679284004104435
it is on this basis that we will judge the goodwill and political followup depending on which we will then propose a conference,sera nesta base que avaliaremos a boa vontade e o seguimento politico consoante os quais proporemos uma conferencia,esta base de base que nos comprometemos a determinacao e a realizacao de um seguimento politico e politico em torno de que vamos propor uma conferencia,0.028598266033267306,0.2829953457446808
the codification of the existing legislative texts is the result of approximating the legislation of the member states to the establishment of technical rules on the permissible sound level and the exhaust system of motor vehicles which promote environmental sustainability at european level,a codificacao da legislacao ja existente resulta na aproximacao das legislacoes dos estadosmembros respeitantes ao estabelecimento de regras tecnicas para o nivel sonoro admissivel e o dispositivo de escape dos veiculos a motor que propiciem a sustentabilidade ambiental a nivel europeu,a codificacao das actuais textos legislativos e o resultado da legislacao dos estadosmembros a criacao de regras tecnicas relativas ao minimo rigor e o sistema de veiculos de veiculos a motor de investimento em prol do ambiente europeu,0.06024376720753571,0.3664436412370296
this is what our approach must be,devera ser esta a nossa actuacao,e essa a nossa abordagem deve ser,0.07730551756939454,0.4189435336976321
let me also recall three other very important elements of this directive,permitamme que recorde igualmente tres outros elementos muito importantes desta directiva,permitamme tambem que cite em primeiro lugar alguns elementos importantes desta directiva,0.10025157431478134,0.46046046046046046
we also need to negotiate with russia in connection with issues relating to the partnership and cooperation agreements and energy security now that russia wrongly not rightly has withdrawn from the energy charter,precisamos tambem de negociar com a russia as questoes relativas aos acordos de parceria e cooperacao e a seguranca energetica agora que a russia erradamente rejeitou a carta da energia,tambem temos de negociar com a russia na sequencia de questoes relativas a parceria e cooperacao acordos e de seguranca energetica agora que se enganou a verdade e que a russia nao foi certamente retirada da carta da energia,0.25540636397110406,0.681864077669903
at the moment we have two examples to illustrate this,neste momento temos dois exemplos,neste momento temos dois exemplos para colmatar este problema,0.44632361378533286,0.9222222222222224
in fact we totally disagree with resorting to war to resolve the problems of terrorism,de facto discordamos totalmente do recurso a guerra para resolver os problemas do terrorismo,de facto estamos totalmente a nao interferencia com a guerra de resolver os problemas de terrorismo,0.09528070628428423,0.5399061032863851
at the heart of discussions though and for reasons that will be obvious to you was the important topic of energy,no centro do debate e por razoes que serao obvias para a camara esteve no entanto o tema da energia,no entanto no centro de discussoes apesar de haver razoes para o fazermos e para o outro ponto de partida,0.03424946089789314,0.20000000000000004
mr president many members will be aware that there are several hundred eritrean demonstrators outside our building this evening,senhor presidente muitos dos senhores deputados estarao cientes de que varias centenas de cidadaos eritreus estao neste momento a manifestarse a porta deste edificio,senhor presidente muitos colegas terao conhecimento de que ha varias centenas de manifestantes que la moram fora da nossa edificio,0.07679367919728904,0.3486608077003558
let us hope that it is also the year that we get a firm timetable for specific directives to outlaw discrimination in access to goods and services as well,esperemos que seja tambem o ano em que estabelecemos um calendario firme para a adopcao de directivas especificas destinadas a banir a discriminacao no acesso a bens e servicos,esperemos que o ano de que tenhamos um calendario firme em directivas especificas relativas a discriminacao em materia de acesso ao acesso aos bens e servicos bem como,0.08442650607222332,0.5517642786962279
we must therefore commit ourselves to initiating a lively and sustained dialogue between the eu and its citizens,o nosso empenhamento deve assentar num dialogo activo e permanente entre a ue e os seus cidadaos,devemos portanto esforcarnos por fazer um dialogo frutuoso e continuo entre a ue e os seus cidadaos,0.3708163623065084,0.5196078431372549
i would nonetheless like to make use of this time as practical experience has brought to my attention something i regard as crucial i refer mr busquin to the commissions negotiation of contracts with small and mediumsized enterprises with regard to proposals eligible for support under the framework programme,queria contudo aproveitar o meu tempo de uso da palavra uma vez que reparei em algo na pratica que me parece ser muito importante tratase senhor comissario busquin das negociacoes contratuais da comissao com pequenas e medias empresas no ambito de propostas de projectos passiveis de apoio no programaquadro de investigacao,no entanto gostaria de aproveitar esta tarde como uma experiencia pratica que fiz a minha atencao para a minha intervencao no sentido de se chamar a atencao para o senhor comissario busquin para a negociacao de contratos com as pequenas e medias empresas com o,0.08538559076730862,0.3042328042328043
when transmitting draft measures to the european parliament and to the council in application of those provisions the commission commits itself except during the european parliaments periods of recess to take into account the necessity for the european parliament to hold a plenary session before the expiration of the relevant curtailed timelimits and reiterates its commitments under the agreement between the european parliament and the commission on procedures for implementing council decision ec as amended by decision ec in particular in respect of the early warning system provided for in paragraph thereof,ao transmitir projectos de medidas ao parlamento europeu e ao conselho em aplicacao dessas disposicoes a comissao comprometese excepto durante os periodos de interrupcao do parlamento europeu a ter em conta a necessidade de o parlamento europeu realizar uma sessao plenaria antes do final dos prazos abreviados em questao e reitera os seus compromissos ao abrigo do acordo entre o parlamento europeu e a comissao relativo as regras de aplicacao da decisao ce do conselho com a redaccao que lhe foi dada pela decisao ce em particular a respeito do sistema de notificacoes atempadas previsto no no do referido documento,quando a transmissao de que a partir de agora e o conselho europeu e a aplicacao do conselho em que se preve a aplicar as disposicoes da comissao a propria propria ocupacao no seio do periodo de sessoes de meses durante a duracao do parlamento,0.013218795980888725,0.18840681951793062
in my opinion in addition to these pillars we need to put emphasis on cooperation between both member and nonmember states of the european union in the danube river basin,na minha opiniao para alem destes pilares e necessario que coloquemos a enfase na cooperacao entre estadosmembros e estados que nao sao membros da uniao europeia situados na bacia do rio danubio,no meu parecer de que a comissao e a necessidade de colocar a tonica na cooperacao entre ambos os estadosmembros e os estadosmembros da uniao europeia no danubio,0.06093887811998674,0.29964398734177217
thank you mr langen,muito obrigado senhor deputado langen,agradeco ao senhor deputado langen,0.26591479484724945,0.5888888888888889
as regards the legal basis the commission takes the view that if a legislative act serves one or more of the objectives of the common agricultural policy as set out in article of the treaty then article forms the correct and adequate legal basis as determined by the caselaw of the court of justice,relativamente ao suporte juridico a comissao entende que se um documento juridico serve um ou varios objectivos da politica agricola comum referida no artigo o do tratado o artigo o constitui de acordo com a jurisprudencia do tribunal de justica a base juridica correcta e suficiente,no que se refere a base juridica a comissao toma a opiniao que se um acto legislativo sirva de um ou mais do dos objectivos da politica agricola comum tal como o regulamento no do tratado de lisboa depois do artigo o do tratado,0.20443085069512087,0.47430567685589503
based on your overall political support the commission would like to proceed with proposals to set specific tolerable risk levels budget heading by budget heading,com base no vosso apoio politico geral a comissao gostaria de avancar com propostas especificas de fixacao de niveis de risco aceitaveis rubrica a rubrica,com base no seu conjunto de apoio politico a comissao tal como se deve proceder a propostas concretas de um limite minimo de risco toleravel abaixo do orcamento do orcamento,0.05606838891420966,0.42522334377538007
at the same time let us express our solidarity with the iraqi people in their fight to overturn this tyrannical regime,ao mesmo tempo vamos exprimir a nossa solidariedade para com o povo iraquiano na sua luta para derrubar esse regime tiranico,paralelamente a nossa solidariedade mutua com a ajuda iraquianos no seu combate ao regime tirano,0.05214846692945968,0.23509403761504602
udalbitza has enhanced the national construction of our country favouring local representatives joint action in fields such as culture the environment social welfare economic development land organisation sports and of course the promotion of the basque language,udalbitza contribuiu positivamente para a construcao nacional do nosso pais apoiando a accao conjunta dos representantes locais em dominios como o da cultura ambiente bemestar social desenvolvimento economico ordenamento do territorio desportos e claro a promocao da lingua basca,o seu pais tem vindo a ser reforcado a construcao nacional do nosso pais que nos nossos paises parceiros comuns em materia de accao comum como cultura o ambiente o bemestar social o desenvolvimento tecnologico e evidentemente a sua formacao de defesa do povo basco,0.13985428919023174,0.3838243935196844
if the bill is adopted the eu will no doubt adopt a position on the content and should it prove that the fundamental democratic principles and particularly the copenhagen criteria have been violated the eu will of course not hesitate to raise the issue at every available opportunity and specifically in those bodies set up under the terms of the europe agreement,se o projecto de lei for aprovado sem duvida que a ue ira tomar posicao face ao seu conteudo e se se chegar a conclusao que se trata de uma violacao dos principios democraticos fundamentais principalmente dos criterios de copenhaga a ue nao hesitara em levantar a questao sempre que for oportuno principalmente junto dos orgaos criados no ambito do acordo europa,se a legislacao for adoptada a ue nao sera tomada de posicao sobre o conteudo e deveria provar que os principios fundamentais e em particular os criterios fundamentais da ue terao de ser desnecessarias a nivel da ue nao devendo a ser hesitar de levantar,0.02526233241712231,0.2061832709729589
the reports speak of the need for implementation of emu but nowhere does one find any mention of the millions of jobs that will be lost of the disintegration that will be caused in the countries with diverging economies of the collapse of labour relations of the castingaside of the social model that has been a feature of europe in the recent decades as a result of the struggles engaged in by the labour movement,nos relatorios defendese a necessidade de concretizacao da uem mas infelizmente nao se faz qualquer referencia aos milhoes de postos de trabalho que se perderao a desestruturacao que sera criada nos paises que ficam a deriva a desestruturacao das relacoes laborais a destruicao do modelo social que caracterizou a europa das ultimas decadas como resultado da luta do movimento operario,os relatorios falam da necessidade de implementacao da uem mas nao ha qualquer referencia aos milhoes de postos de trabalho que se perderao a poluir os paises com economias de desenvolvimento dos tempos de trabalho com as economias de trabalho do trabalho de trabalho de,0.21773884577560695,0.30847875118708457
on the other hand the efforts made by professionals to adapt to the legislation in force today will be undone,por outro lado os esforcos feitos por profissionais para se adaptarem a legislacao actualmente em vigor serao anulados,por outro lado os esforcos desenvolvidos pelos profissionais de adaptacao a legislacao em vigor terao de ser definitivamente ultrapassada,0.24941747177008258,0.5179558011049724
the social economy can play a vital role in the european economy by establishing a new type of economy based on democratic values an economy which puts people first and supports sustainable development,a economia social pode desempenhar um papel vital na economia europeia ao estabelecer um novo tipo de economia baseada nos valores democraticos uma economia que da primazia as pessoas e apoia o desenvolvimento sustentavel,a economia social pode desempenhar um papel vital na economia europeia atraves da construcao de um novo tipo de economias baseada na economia de valores democraticos uma economia que vem genuinamente e apoia o desenvolvimento sustentavel,0.5506194514562284,0.8000656402912042
the waters of a flood of anglosaxon selfdelusion are lapping at the steps of the fortezza del basso,as aguas de uma inundacao de autoengano anglosaxonico vem bater contra os degraus da fortezza del basso,as aguas de um fluxo de inundacao de inspiracao sao calculadas em branco na uniao europeia,0.07191322281163627,0.263905325443787
democracy transparency and accountability must be the building blocks that shape the future of our union,democracia transparencia e responsabilidade tem de ser os elementos constitutivos que moldam o futuro da uniao,a democracia transparencia e a responsabilidade de responsabilidade deve ser a construcao de blocos de democracia,0.07239768078888709,0.2664930555555556
every year the european union spends eur million in aid to uzbekistan including a sum for the uzbek parliament,a uniao europeia consagra anualmente milhoes de euros a ajuda ao usbequistao que inclui um montante destinado ao seu parlamento,todos os anos a uniao europeia gasta milhoes de euros em ajuda ao usbequistao incluindo um montante para o do usbequistao,0.11261186366251424,0.476748488960158
mr president the procedure of voting without debate applied to the haug report on the communities own resources deprives us of a joint discussion using this report on the budget guidelines for,senhor presidente o processo de votacao sem debate aplicado ao relatorio haug sobre os recursos proprios das comunidades privanos de uma discussao conjunta utilizando este relatorio sobre as orientacoes para o processo orcamental de,senhor presidente o procedimento de votacao sem debate previo ao relatorio haug sobre as comunidades proprias recursos proprios o abastecimento de um debate conjunto com este relatorio sobre as orientacoes de orcamento para as orientacoes para,0.30091839904462064,0.6357299992261689
some people do not like the kyoto agreements i have said to the leaders of those countries that is all very well but tell me then where i should go to complain about what is happening in the world,alguns nao gostam dos acordos de quioto disse aos lideres desses paises acho muito bem mas digamme entao onde devo reclamar sobre o que se passa no mundo,algumas pessoas nao gostam de ser os acordos de quioto afirmei para os lideres desses paises que sao muito bem mas permitamme que se regresse a fazer uso do que se esta a acontecer no mundo,0.07315986666459885,0.5595203767781622
in the meantime the commission is cooperating closely with the member states which are responsible for the conversion of vis into the national structure,entretanto a comissao esta a cooperar estreitamente com os estadosmembros que sao responsaveis pela conversao do sistema vis na estrutura nacional,entretanto a comissao esta a cooperar estreitamente com os estadosmembros que sao responsaveis pela reconversao da reconversao das estruturas nacionais,0.6413134524185811,0.7168527379053694
